analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_81_1,477.0,470.0,50.0,,,,2.0,,,7.0,0.14,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_81_1_SF_77_1,620.0,630.0,70.0,,,,2.0,,,-10.0,-0.14285714285714285,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_81_8125,29.0,31.9,5.22,,,,2.0,,,-2.8999999999999986,-0.5555555555555554,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_8225_825,31.0,24.52,5.17,,,,2.0,,,6.48,1.253384912959381,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_825_8275,30.0,29.41,5.56,,,,2.0,,,0.5899999999999999,0.10611510791366904,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_8275_83,30.0,28.23,5.29,,,,2.0,,,1.7699999999999996,0.3345935727788279,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_82_1,340.0,350.0,40.0,,,,2.0,,,-10.0,-0.25,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_82_8225,27.0,36.58,7.31,,,,2.0,,,-9.579999999999998,-1.310533515731874,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_8325_835,29.0,23.2,8.69,,,,2.0,,,5.800000000000001,0.6674338319907941,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_835_8375,19.0,26.13,7.8,,,,2.0,,,-7.129999999999999,-0.914102564102564,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_8375_84,20.0,26.33,5.95,,,,2.0,,,-6.329999999999998,-1.0638655462184872,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_83_1,222.0,231.0,26.0,,,,2.0,,,-9.0,-0.34615384615384615,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_83_8325,24.0,29.78,11.44,,,,2.0,,,-5.780000000000001,-0.5052447552447553,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_845_85,27.0,30.4,8.7,,,,2.0,,,-3.3999999999999986,-0.3908045977011493,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_84_1,130.0,126.0,15.0,,,,2.0,,,4.0,0.26666666666666666,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_84_845,34.0,30.55,8.15,,,,2.0,,,3.4499999999999993,0.4233128834355827,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_85_1,69.0,65.0,10.0,,,,2.0,,,4.0,0.4,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_85_86,34.0,37.23,7.65,,,,2.0,,,-3.229999999999997,-0.4222222222222218,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,DF_86_1,35.0,27.57,7.19,,,,2.0,,,7.43,1.0333796940194715,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_775_78,23.0,28.75,5.63,,,,2.0,,,-5.75,-1.0213143872113677,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_77_1,143.0,167.0,32.0,,,,2.0,,,-24.0,-0.75,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_77_775,34.0,32.34,9.3,,,,2.0,,,1.6599999999999966,0.1784946236559136,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_785_79,19.0,20.58,6.13,,,,2.0,,,-1.5799999999999983,-0.257748776508972,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_78_1,86.0,108.0,23.0,,,,2.0,,,-22.0,-0.9565217391304348,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_78_785,20.0,29.24,7.85,,,,2.0,,,-9.239999999999998,-1.1770700636942675,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_795_80,10.0,15.13,3.26,,,,2.0,,,-5.130000000000001,-1.5736196319018407,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_79_1,47.0,58.0,15.0,,,,2.0,,,-11.0,-0.7333333333333333,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_79_795,15.0,16.41,7.36,,,,2.0,,,-1.4100000000000001,-0.19157608695652176,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_80_1,22.0,28.0,8.0,,,,2.0,,,-6.0,-0.75,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_80_81,15.0,15.53,5.61,,,,2.0,,,-0.5299999999999994,-0.09447415329768259,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SF_81_1,7.0,12.06,4.28,,,,2.0,,,-5.0600000000000005,-1.1822429906542056,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_100_105,13.0,16.33,5.29,100.0,102.5,0.0,,,,-3.3299999999999983,-0.6294896030245744,-0.7423193361304617,-0.47188971537979074,-0.533589013539056,0.0,0.0,0,-1.7477980650493083,-1.2914632964160162
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_100_infty,58.0,76.0,13.0,100.0,100.0,0.0,,,,-18.0,-1.3846153846153846,-0.7423193361304617,-0.47189069191787886,-0.533589013539056,0.0,0.0,0,-1.7477990415873965,-1.2914639396814664
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_105_110,6.0,3.57,2.81,105.0,107.5,0.0,,,,2.43,0.8647686832740213,-0.7422988695138781,-0.4718877623036145,-0.533589013539056,0.0,0.0,0,-1.7477756453565487,-1.2914485281095576
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_110_115,6.0,9.46,3.57,110.0,112.5,0.0,,,,-3.460000000000001,-0.9691876750700283,-0.7422784028972946,-0.4718858092274383,-0.533589013539056,0.0,0.0,0,-1.7477532256637889,-1.291433759803099
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_110_infty,39.0,58.0,11.0,110.0,110.0,0.0,,,,-19.0,-1.7272727272727273,-0.7422784028972946,-0.4718867857655264,-0.533589013539056,0.0,0.0,0,-1.747754202201877,-1.291434403068549
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_115_120,3.0,11.6,3.08,115.0,117.5,0.0,,,,-8.6,-2.792207792207792,-0.742257936280711,-0.47188385615126205,-0.533589013539056,0.0,0.0,0,-1.747730805971029,-1.29141899149664
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_120_125,6.0,8.53,4.82,120.0,122.5,0.0,,,,-2.5299999999999994,-0.5248962655601658,-0.7422374696641274,-0.4718819030750858,-0.533589013539056,0.0,0.0,0,-1.7477083862782692,-1.2914042231901812
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_120_infty,30.0,40.0,8.0,120.0,120.0,0.0,,,,-10.0,-1.25,-0.7422374696641274,-0.47188287961317393,-0.533589013539056,0.0,0.0,0,-1.7477093628163574,-1.2914048664556315
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_125_130,1.0,8.57,3.08,125.0,127.5,0.0,,,,-7.57,-2.457792207792208,-0.7422170030475438,-0.4718799499989096,-0.533589013539056,0.0,0.0,0,-1.7476859665855093,-1.2913894548837226
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_130_140,16.0,15.88,4.74,130.0,135.0,0.0,,,,0.11999999999999922,0.025316455696202365,-0.7421965364309602,-0.47187702038464524,-0.533589013539056,0.0,0.0,0,-1.7476625703546613,-1.2913740433118137
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_130_infty,23.0,24.0,6.0,130.0,130.0,0.0,,,,-1.0,-0.16666666666666666,-0.7421965364309602,-0.47187897346082147,-0.533589013539056,0.0,0.0,0,-1.7476645234308377,-1.291375329842714
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR0j_MT2_140_infty,7.0,9.2,3.4,140.0,140.0,0.0,,,,-2.1999999999999993,-0.6470588235294116,-0.7421556031977931,-0.47187506730846895,-0.533589013539056,0.0,0.0,0,-1.747619684045318,-1.2913457932297963
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_100_105,27.0,12.29,4.35,100.0,102.5,1.0,,,,14.71,3.3816091954022993,-0.7423193361304617,-0.47188971537979074,-0.4906442237169992,0.0,0.0,0,-1.7048532752272516,-1.2631746921209752
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_100_infty,82.0,78.0,13.0,100.0,100.0,1.0,,,,4.0,0.3076923076923077,-0.7423193361304617,-0.47189069191787886,-0.4906442237169992,0.0,0.0,0,-1.7048542517653398,-1.2631753353864255
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_105_110,16.0,17.51,5.19,105.0,107.5,1.0,,,,-1.5100000000000016,-0.2909441233140658,-0.7422988695138781,-0.4718877623036145,-0.4906442237169992,0.0,0.0,0,-1.704830855534492,-1.2631599238145166
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_110_115,24.0,14.54,7.79,110.0,112.5,1.0,,,,9.46,1.2143774069319642,-0.7422784028972946,-0.4718858092274383,-0.4906442237169992,0.0,0.0,0,-1.7048084358417321,-1.263145155508058
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_110_infty,39.0,50.0,17.0,110.0,110.0,1.0,,,,-11.0,-0.6470588235294118,-0.7422784028972946,-0.4718867857655264,-0.4906442237169992,0.0,0.0,0,-1.7048094123798203,-1.263145798773508
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_115_120,3.0,20.64,4.52,115.0,117.5,1.0,,,,-17.64,-3.9026548672566377,-0.742257936280711,-0.47188385615126205,-0.4906442237169992,0.0,0.0,0,-1.7047860161489723,-1.263130387201599
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_120_125,5.0,4.65,1.84,120.0,122.5,1.0,,,,0.34999999999999964,0.19021739130434762,-0.7422374696641274,-0.4718819030750858,-0.4906442237169992,0.0,0.0,0,-1.7047635964562124,-1.2631156188951405
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_120_infty,12.0,16.0,5.0,120.0,120.0,1.0,,,,-4.0,-0.8,-0.7422374696641274,-0.47188287961317393,-0.4906442237169992,0.0,0.0,0,-1.7047645729943006,-1.2631162621605905
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_125_130,5.0,6.85,3.42,125.0,127.5,1.0,,,,-1.8499999999999996,-0.5409356725146198,-0.7422170030475438,-0.4718799499989096,-0.4906442237169992,0.0,0.0,0,-1.7047411767634526,-1.2631008505886816
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_130_140,2.0,4.51,1.96,130.0,135.0,1.0,,,,-2.51,-1.280612244897959,-0.7421965364309602,-0.47187702038464524,-0.4906442237169992,0.0,0.0,0,-1.7047177805326046,-1.2630854390167727
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_130_infty,2.0,6.9,2.8,130.0,130.0,1.0,,,,-4.9,-1.7500000000000002,-0.7421965364309602,-0.47187897346082147,-0.4906442237169992,0.0,0.0,0,-1.704719733608781,-1.263086725547673
ATLAS-SUSY-2019-02-eff,ATLAS,13.0,139.0,SR1j_MT2_140_infty,0.0,2.4,1.6,140.0,140.0,1.0,,,,-2.4,-1.4999999999999998,-0.7421556031977931,-0.47187506730846895,-0.4906442237169992,0.0,0.0,0,-1.7046748942232612,-1.2630571889347555
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_HM_High_MCT,3.0,1.1,0.5,,,,,,,1.9,3.8,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_HM_Low_MCT,6.0,4.1,1.9,,,,,,compressed,1.9000000000000004,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_HM_Med_MCT,5.0,2.9,1.3,,,,,,,2.1,1.6153846153846154,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_LM_High_MCT,7.0,7.3,1.5,,,,,,compressed,-0.2999999999999998,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_LM_Low_MCT,16.0,8.8,2.8,,,,,,compressed,7.199999999999999,2.571428571428571,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_LM_Med_MCT,11.0,11.3,3.1,,,,,,compressed,-0.3000000000000007,-0.09677419354838733,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_MM_High_MCT,2.0,1.4,0.6,,,,2.0,,,0.6000000000000001,1.0000000000000002,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_MM_Low_MCT,4.0,4.6,1.7,,,,2.0,,compressed,-0.5999999999999996,-0.35294117647058804,0.0,0.0,0.0,-0.30917799512281824,0.0,1,0.6908220048771818,0.31490521696914603
ATLAS-SUSY-2019-08-eff,ATLAS,13.0,139.0,SR_MM_Med_MCT,7.0,2.8,1.3,,,,2.0,,,4.2,3.230769230769231,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_1,331.0,314.0,33.0,,,,,,,17.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_10,11.0,13.4,2.4,,,,,,,-2.4000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_11,0.0,0.5,0.4,,,,,,,-0.5,-1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_12,0.0,0.49,0.24,,,,,,,-0.49,-2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_13,111.0,89.0,11.0,,,,,,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_14,19.0,16.0,1.4,,,,,,,3.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_15,5.0,2.8,0.6,,,,,,,2.2,3.666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_16,1.0,1.3,0.27,,,,,,,-0.30000000000000004,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_17,13.0,13.7,2.6,,,,,,,-0.6999999999999993,-0.26923076923076894,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_18,9.0,9.2,1.3,,,,,,,-0.1999999999999993,-0.1538461538461533,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_19,3.0,2.3,0.4,,,,,,,0.7000000000000002,1.7500000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_2,31.0,35.0,6.0,,,,,,,-4.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_20,1.0,1.09,0.13,,,,,,,-0.09000000000000008,-0.6923076923076928,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_3,3.0,4.1,1.0,,,,,,,-1.0999999999999996,-1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_4,2.0,1.2,0.5,,,,,,,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_5,42.0,58.0,5.0,,,,,,,-16.0,-3.2,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_6,7.0,8.0,0.9,,,,,,,-1.0,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_7,3.0,5.8,1.0,,,,,,,-2.8,-2.8,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_8,1.0,0.8,0.4,,,,,,,0.19999999999999996,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRWZ_9,77.0,90.0,20.0,,,,,,,-13.0,-0.65,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SR_WH_0j,261.0,244.0,14.0,,,0.0,,,,17.0,1.2142857142857142,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SR_WH_DFOS,20.0,11.5,2.4,,,,2.0,,,8.5,3.541666666666667,0.0,0.0,0.0,-0.30917799512281824,0.0,0,-0.30917799512281824,-0.34381507045700677
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SR_WH_nj,488.0,492.6,26.0,,,,,,,-4.600000000000023,-0.1769230769230778,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jb,1.0,1.5,0.7,,,0.0,,,,-0.5,-0.7142857142857143,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jc,4.0,4.3,0.8,,,0.0,,,,-0.2999999999999998,-0.3749999999999998,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jd,11.0,14.0,1.6,,,0.0,,,,-3.0,-1.875,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Je,13.0,11.5,1.6,,,0.0,,,,1.5,0.9375,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jf1,37.0,35.7,3.2,,,0.0,,,,1.2999999999999972,0.4062499999999991,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jf2,14.0,25.5,2.4,,,0.0,,,,-11.5,-4.791666666666667,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jg1,43.0,39.5,3.0,,,0.0,,,,3.5,1.1666666666666667,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_0Jg2,17.0,21.0,7.0,,,0.0,,,,-4.0,-0.5714285714285714,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJa,3.0,6.0,1.6,,,,,,,-3.0,-1.875,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJb,2.0,1.4,0.6,,,,,,,0.6000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJc,2.0,2.1,0.8,,,,,,,-0.10000000000000009,-0.1250000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJd,2.0,5.4,1.4,,,,,,,-3.4000000000000004,-2.428571428571429,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJe,2.0,3.0,1.1,,,,,,,-1.0,-0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJf,11.0,9.9,2.5,,,,,,,1.0999999999999996,0.43999999999999984,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRhigh_nJg,4.0,6.8,1.8,,,,,,,-2.8,-1.5555555555555554,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jb,25.0,32.0,4.0,,,0.0,,,,-7.0,-1.75,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jc,42.0,44.0,4.0,,,0.0,,,,-2.0,-0.5,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jd,77.0,54.0,4.0,,,0.0,,,,23.0,5.75,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Je,101.0,91.0,6.0,,,0.0,,,,10.0,1.6666666666666667,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jf1,33.0,32.2,2.5,,,0.0,,,,0.7999999999999972,0.31999999999999884,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jf2,7.0,5.9,1.1,,,0.0,,,,1.0999999999999996,0.9999999999999996,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jg1,34.0,34.7,2.8,,,0.0,,,,-0.7000000000000028,-0.25000000000000105,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
